ano,avaliacao,nome,rank
2004,7.80,The Lion and the White Witch,
2004,5.33,Fun House,
2004,6.00,Mission Impossible,
2004,7.23,Gunfight at OK Corral,
2004,7.00,Don't Bug Me,
2004,6.25,Chilkat: The Indian Warrior Game,
2004,4.23,Blue's Clues Game,
2004,3.81,Wisselslag,
2004,6.10,UFO Hunter,
2004,5.67,La Grande Corsa,
2004,8.25,Oda Nobunaga,
2004,6.60,Legend of the Galactic Heroes,
2004,7.00,Takeda Kiba Gundan Cavalry Corps of Takeda Clan,
2004,6.56,Space Race,
2004,N/A,The Highest Ground,
2004,4.75,Battle Command,
2004,2.83,The Houndcats Game,
2004,5.55,Table Croquet,
2004,6.52,Arcanor,
2004,5.75,Fairway,
2004,5.08,Schmear!,
2004,5.50,Midway,
2004,6.36,From Golan to Sinai: The Arab-Israeli Wars 1956-1973 – A Clash of Armor Module,
2004,5.00,Imagination Station,
2004,4.83,At Whit's End,
2004,5.25,1869: The Golden Spike,
2004,N/A,The Original Intersection,
2004,3.80,Hunny Pot  Picnic,
2004,N/A,Golferholics,
2004,7.50,Threading Caterpillar,
2004,5.67,Classic Warfare,
2004,N/A,Spell-a-Word,
2004,4.33,Spacelab,
2004,6.00,Der ehrliche Charly,
2004,5.40,Capharnaüm,
2004,7.20,Bonnie Blue,
2004,6.50,Bonnie Blue och Indianerna,
2004,2.00,Counterterrorist,
2004,N/A,Attrition,
2004,5.50,The Picture This Game,
2004,6.64,100 Strategic Games for Pen and Paper,
2004,6.94,Blazing Jets,
2004,7.50,Ship of the Line,
2004,5.20,Zauberlehrling,
2004,7.00,Rufus,
2004,4.68,Riombo,
2004,4.25,SomeBody,
2004,N/A,OMASHI,
2004,6.00,5 Score,
2004,4.80,Rail Race,
2004,3.00,Chauvinist Pig,
2004,5.48,Stumblebum,
2004,4.50,Myths and Legends,
2004,N/A,Clash of the War Galleys,
2004,6.00,Rangers!,
2004,4.50,Jungle,
2004,3.65,Uri Geller's Strike!,
2004,4.50,Space Rummy,
2004,5.20,Eierlei,
2004,6.08,Combat Commander 1973-1983,
2004,N/A,Nick Game,
2004,1.00,StarMarines,
2004,N/A,Hack & Sack New Jersey,
2004,6.50,Fairy Meat: Clockwork Stomp,
2004,6.58,Fairy Meat: Sugar and Vice,
2004,6.00,Dogfaces in Space,
2004,4.50,Can You Make It as a Backpacker?,
2004,6.17,Eye to Eye Junior,
2004,5.62,Moola Money,
2004,3.00,Bacchus,
2004,N/A,Dead Slug,
2004,N/A,Risky Mgax,
2004,4.33,Stops: American Edition,
2004,4.00,Stops: North American Edition,
2004,N/A,Colledge,
2004,7.03,Tracer 2,
2004,N/A,Steam  and Steel: Expansion Set 1,
2004,5.15,Get Sparta,
2002,5.00,EasyStar,
2002,N/A,S.L.O.B.S. III,
2002,N/A,Gunfir(E),
2002,7.33,EasyShips,
2002,6.21,Might of Arms,
2002,6.87,Flashpoint!,
2002,7.00,Ax Your Tax,
2002,3.50,Challenge the IRS,
2002,N/A,Tax Evasion,
2002,5.00,Samurai Wargame Rules,
2002,6.35,Montcalm & Wolfe,
2002,6.43,Starhound,
2002,6.33,Plunder,
2002,6.60,England Expects,
2002,6.43,Challenger 2000: Ultra Modern Wargame Rules for Battle Group Level Games 1970 to 1995,
2002,7.40,Mare Nostrum: Mythology Expansion,
2002,6.00,Words! Words!,
2002,4.50,Postie Game,
2002,6.99,"War in the West: WWII in Western Europe, 1939-1945",
2002,6.00,Calypso,
2002,6.67,Thorough-Bucks,
2002,9.00,Milleranagrams,
2002,8.17,Arclight,
2002,6.10,Fall of Constantinople,
2002,5.62,The Gospel of John: Family Board Game,
2002,3.00,Unispel,
2002,N/A,Weerwijzer,
2002,5.10,I've Never... The Outrageous Game of Truth,
2002,6.75,Borodino,
2002,6.00,Stratastar,
2002,5.86,Rithmomachy,
2002,3.00,Reise-Quiz,
2002,6.50,4: The After Dinner Golf Game with Attitude,
2002,5.50,The Driving Test,
2002,5.00,Eiyu Sengoku Jidai,
2002,7.50,Sekigahara fierce fight,
2002,5.67,Coffee Break,
2002,N/A,Battlegammon,
2002,7.18,Plunder: The Commodore's Game,
2002,2.25,Guess How Much I Love You Game,
2002,6.00,London Rules Wargames Section American Civil War 1863c,
2002,3.79,Robots! The Game,
2002,3.17,Maya & Miguel Word Scramble,
2002,5.80,Allo Allo,
2002,3.00,Double Your Money,
2002,N/A,Hunt the Hole,
2002,2.00,Every Second Counts,
2002,6.00,Hell by Starlight,
2002,7.33,Ironclads and Ether Flyers,
2002,5.19,Barbarossa,
2002,3.00,Snake Snack,
2002,6.52,Aces High: Blue Max,
2002,2.00,Silly Stories,
2002,6.64,Economaze,
2002,5.98,Middle East Combat,
2002,7.21,Jo-Jotte,
2002,7.27,Semper Fi! Uncommon Valor ATS Upgrade,
2002,7.73,ATS Blood & Iron,
2002,8.50,The Dartmoor Game,
2002,N/A,Sound Effects,
2002,3.86,Magnetic State to State,
2002,5.57,Micro Fleet: World War 2,
2002,6.55,Micro Sci-Fi,
2002,7.72,Double Some'R'Set,
2002,4.00,Shopping Center Game,
2002,N/A,Professor Wacky's Wahoo Word Lab,
2002,N/A,Frog Pond Fractions Game,
2002,N/A,Let's Go Shopping Game,
2002,N/A,Prof. Wacky's Neon Number Flash Game,
2002,5.30,Chip-O! Game,
2002,5.88,Take Four Word Game,
2002,N/A,The Iguana Factor Multiplication Game,
2002,5.30,Buy It Right Shopping Game,
2002,6.00,Pharaoh's Phonics,
2002,5.00,Operation Space Chase,
2002,N/A,Connexxions,
2002,5.67,Blankety Blank,
2002,5.20,ElementO,
2002,3.65,Fistful of Power,
2002,3.00,Barbie Sparkle Kingdom Game,
2002,4.00,The Original Fortune Telling Board Game,
2002,6.60,MINT 400 Off Road Game,
2002,5.69,Stocks & Shares,
2002,4.00,PiQadilly Circus,
2002,N/A,The Wizard of Menlo Park,
2002,2.00,The Wright Brothers,
2002,5.81,Extreme Rock Climbers,
2002,7.64,Hoplomachia,
2002,4.50,Animal Twister,
2002,5.83,Link-Up,
2002,4.20,Thomas the Tank Engine & Friends Domino Game,
2002,3.47,Thomas the Tank Engine & Friends ABC Game,
2002,5.00,Space Race Expansion Kit,
2002,N/A,Trekkers: Genocide,
2002,4.80,Bandito,
2002,7.50,Doppia Coppia,
2002,5.47,Catchpenny,
2002,4.42,Robot Rampage:  Rise of the Appliance,
2002,4.94,War of the Daleks,
2002,6.00,Vierzig Vagabunden,
2001,7.00,Die Eroberung von Morundir,
2001,5.75,Planet Quest,
2001,6.52,"Glück, Verstand und Edelsteine",
2001,3.00,Titanic Trivia,
2001,N/A,The Self-Esteem Game,
2001,4.19,Onto the Desert,
2001,7.60,Pirates!  Miniature Battles on the High Seas,
2001,3.50,Marathon Beginner's,
2001,4.67,Yankee Trader,
2001,5.67,16!,
2001,4.58,Monopoly: Duel Masters,
2001,5.97,Stratego: Duel Masters,
2001,5.50,The Game of Bombardment,
2001,5.10,Mega Raider,
2001,6.58,Turn or Burn,
2001,3.00,Whickers World,
2001,6.46,MechWar 2: Suez to Golan,
2001,6.40,MindRings,
2001,3.33,Babble,
2001,5.50,Star Corps: Call to Battle,
2001,6.23,Leviathan,
2001,7.90,Pantheon,
2001,4.56,You Be the Judge,
2001,7.67,18GM: The 18XX GameMaster,
2001,3.25,Auburnopoly,
2001,4.64,Arne Junior,
2001,4.00,Primary Money Chase,
2001,4.12,Holey Cow!,
2001,4.00,Scooby-Doo! Coolsville 500,
2001,6.25,Scooby-Doo! Where Are You?,
2001,N/A,Math Around The Home,
2001,N/A,Travel Math,
2001,N/A,Primary Place Value Chase,
2001,N/A,Bank Account,
2001,4.67,Allowance,
2001,10.00,Math and The Beanstalk,
2001,3.00,Road Block,
2001,6.00,Fattoria,
2001,6.00,FotoCaccia,
2001,5.00,KokkoKid,
2001,5.00,KromoSauri,
2001,6.55,The Battle of the Alma,
2001,5.67,F*ck This! (Imperialist Warmongers),
2001,6.00,F*ck This! (Keeping It Clean),
2001,5.78,55,
2001,N/A,Championship Basketball,
2001,8.00,Space Insurrection,
2001,5.30,Nonsense,
2001,7.65,Warmachine: Apotheosis,
2001,7.63,Warmachine: Escalation,
2001,6.50,Fragrances,
2001,5.93,Poker's Wild,
2001,4.73,Calamityville,
2001,8.00,Catch That Kiwi,
2001,6.50,Exploration: The Seismic Game of Oil and Gas,
2001,N/A,Stellar Journey,
2001,4.50,People & Places in The Book,
2001,4.00,"Can't Cook, Won't Cook",
2001,6.60,Limbo,
2001,4.00,Delta Force,
2001,7.08,Prehistoric Settlement,
2001,6.00,Operation Husky,
2001,N/A,Dino-Czars,
2001,5.50,Little Polar Bear Memory Game,
2001,3.00,The Great Gumball Game,
2001,5.28,The Masters of the Universe Role Playing Game,
2001,5.50,Nobunaga Fuun-roku,
2001,N/A,Chu Han War BC 206-203,
2001,6.00,Mobile Suit Gundam ZZ: Dakar,
2001,7.33,Hideyoshi Gunki,
2001,5.33,Combined Fleet,
2001,6.92,Yukimura Gaiden,
2001,4.00,Height 203,
2001,7.50,Midgard,
2001,N/A,"The Siege of Osaka, Summer campaign",
2001,4.83,Saga,
2001,5.00,Billo,
2001,4.93,Ping Win,
2001,5.88,Strategy: The Game of Armies,
2001,6.98,Clay-O-Rama: Claydonia Conquers the World!,
2001,7.50,Boris Karloff's Monster Game,
2001,7.00,Wolfman Mystery Game,
2001,5.00,Celebrity Monstars,
2001,N/A,Decimeter Game,
2001,7.50,Winner's Eye View,
2001,N/A,Princess's Court,
2001,N/A,Mestieri,
2001,4.59,Kroko-Ei,
2001,4.50,Oscar: The Film Star's Rise to Fame,
2001,5.00,Sovereign Seas Lite,
2001,5.75,Combat Operations,
2001,6.05,Eddie Cantor's Game: Tell It to the Judge,
2001,4.00,Consequences,
2001,7.29,Hard Vacuum: War's End,
2001,4.60,Life Begins at 40,
2001,5.25,Hullabaloo,
2001,6.83,Flames of War: Stars and Stripes – Intelligence Handbook on US Armored and Infantry Forces,
2001,7.49,Flames of War: Stalingrad – Intelligence Handbook on Soviet and German Infantry Forces,
2001,7.50,Flames of War: Desert Fox – Intelligence Handbook on German Armoured Forces in North Africa,
2001,7.25,Flames of War: Diving Eagles – Intelligence Handbook on German Airborne Forces,
2004,7.00,Flames of War: Desert Rats – Intelligence Handbook on British Armored Forces,
2004,7.00,Flames of War: Old Ironsides – Intelligence Handbook on US Armored Forces,
2004,6.49,City State Warfare,
2004,6.00,Moon Race,
2004,4.55,Champions,
2004,7.00,Gorilla Warfare,
2004,3.17,IQuest,
2004,5.00,Acquisition,
2004,6.11,Fanhunter Freak Trivia,
2004,5.00,Ancient Naval Wargames Rules: 500 BC to AD 500,
2004,N/A,Napoleonic Period 5mm Wargames Rules,
2004,6.00,"5mm Wargame Rules: For Land Battles, Seiges and Naval Engagements",
2004,7.00,Special Forces: Modern Infantry Skirmish Rules,
2004,6.00,Riot: Revolting People from Watt Tyler to Watts,
2004,3.00,The Necromancer's Bane,
2004,6.60,TG3,
2004,2.00,Straight Arrow,
2004,6.00,Never Mind the Buzzcocks,
2004,N/A,Black Belt: The Karate Game,
2004,3.89,Fun-in-a-Box: The Dr. Seuss Matching Game,
2004,6.00,Fullmetal Alchemist: Alchemic Card Battle TCG,
2004,7.27,Extra Innings Baseball,
2004,7.83,ASL Comp: BdF II – The Battle for Parker's Crossroad,
2004,7.15,Neither Fear Nor Hope!,
2004,8.04,High Ground!,
2004,5.75,The Blue-Light Manual: Wargame Rules for the American Civil War,
2004,6.33,Condottieri,
2004,7.67,Red Baron,
2004,6.50,Za! 30 minutes or free,
2004,3.00,Pokémon Build 'n Battle,
2004,N/A,Chem Trak,
2004,7.00,Missão Estratégica,
2004,7.14,WWII Micro Armour: The Game,
2004,5.29,Skull & Crossbones,
2004,6.40,Count Coup: An Anthropological Board Game of North American Indian Ways,
2004,4.25,Panzer Commander Afrika,
2004,2.00,His 'N' Hers,
2004,7.88,Da Bai Fen,
2004,5.00,Battlestorm,
2004,N/A,Fire! Fire!,
2004,7.00,Where the Iron Crosses Grow,
2004,7.50,White Star Rising,
2004,8.00,Blaze Across the Sands,
2004,7.62,Hitler's Fire Brigade,
2004,6.82,1825 Regional Kit R1: Wales,
2004,6.91,1825 Regional Kit R2: South West England,
2004,6.86,1825 Regional Kit R3: North Norfolk,
2004,6.00,Where in the Wild?,
2004,7.00,Meander Expansion Set,
2004,N/A,The Evolution Game,
2004,4.71,For the Record: 80's & 90's Edition,
2004,5.12,Border Patrol,
2004,7.68,Dieppe,
2004,N/A,Haggle,
2004,6.00,Honey Bee,
2004,N/A,Humps & Horns Rodeo Board Game,
2004,5.49,Fraggle Rock Game,
2004,4.40,RoboCop VCR Game,
2004,5.36,Avoiding Alan,
2004,N/A,Mr. Cadbury's Parrot Game,
2004,7.50,Boomtown Houston,
2004,7.91,CATAN 3D Collector's Edition,
2004,4.10,Monopoly: Coronation Street,
2004,3.25,Twin Cities in a Box,
2004,5.00,Sneak-a-Snack,
2004,3.00,The Nitrate War,
2004,4.00,Europe 1483,
2004,7.22,Stalingrad! Valor of the 37th Guards,
2004,7.70,The Stonne Heights,
2004,6.62,Gembloux: The Feint,
2004,7.44,Fortress,
2004,6.52,Arnhem: The Third Bridge,
2004,6.11,The Sunrise Bridge,
2004,5.71,Armored Stand,
2004,6.10,Cemetery Hill,
2004,6.91,"Scotland the Brave: The Epsom Offensive – June 28-30, 1944",
2004,6.94,"Scotland the Brave II: The Epsom Offensive – June 28-30, 1944",
2004,7.58,Genesis 48: The First Arab-Israeli War,
2004,5.00,Smart A$$,
2004,3.33,Pimps and Ho's,
2004,6.34,Dyade,
2004,5.50,Kung Fu,
2004,N/A,Buzzball,
2004,3.00,Jätinlinnan Ryöstö,
2004,4.50,American Trivia Game: Spirit of the United States,
2004,4.00,Triple Up,
2004,4.29,Jackpot,
2004,6.34,"The Black Prince: The Battle of Navarette, 1367",
2004,6.45,Die Tour,
2004,5.00,Market,
2004,N/A,Plaza,
2004,5.55,Honey Tree,
2004,3.25,Flug um die Welt mit Lufthansa,
2004,5.60,Fun Fair,
2004,5.20,Ducklings,
2004,5.45,Picnic,
2004,8.00,"Noddy, The Big Day Out",
2004,7.07,1825 Extension Kit K1: Supplementary Tiles,
2004,6.91,1825 Extension Kit K2: Advanced Trains,
2004,6.72,1825 Extension Kit K3: Phase Four,
2001,7.00,1825 Extension Kit K5: Minor Companies for Unit 2,
2001,6.62,1825 Extension Kit K6: Advanced Tiles,
2001,7.15,"1825 Extension Kit K7: London, Tilbury and Southend Railway",
2001,7.67,Kanto Seiatsu,
2001,6.12,Ceuta,
2001,6.05,FAR 90,
2001,7.59,Fire on the Volga,
2001,4.67,Bible Books,
2001,N/A,Country Music Trivia,
2001,5.00,Monopoly: I Love Lucy,
2001,5.02,Battlelords CCG,
2001,2.00,Seaquest,
2001,6.12,"La Guerre d'Indochine, Tonkin 1950-1954",
2001,6.34,Starfire: Alkelda Dawn,
2001,6.94,Starfire: Crusade,
2001,6.19,Starfire: First Contact,
2001,6.80,The Stars at War,
2001,5.50,Behind Every Good Man,
2001,6.19,Space Marines,
2001,5.75,Coffee Table Caverns,
2001,6.00,Diabolical Doomsday Designers,
2001,5.50,Petting Zoo Gangsta,
2001,6.00,Katt and Mowz: The Cartoon Catastrophes,
2001,4.00,Chasing Cogs,
2001,6.00,Dish Pan Hands,
2001,4.97,Atlanta in a Box,
2001,5.00,Missions? Impossible!,
2001,4.77,Vatican: The Board Game,
2001,4.42,Mau Maus,
2001,1.50,Familienfeier,
2001,5.00,The Yacht Race,
2001,4.78,Pleitegeier,
2001,4.96,The Funny Farm Game,
2001,6.25,The Face of Modern Battle: Skirmish Combat Rules 1950-Present,
2001,4.00,Heartbeat,
2001,5.12,Flags World Tour,
2001,7.00,United Kingdom Trivia Game,
2001,6.47,Sergeants!: In the Sand,
2001,6.57,Sponsor,
2001,1.00,Rungs,
2001,N/A,Tipped Tacs,
2001,5.50,Wall of Goosh,
2001,6.50,Visionary,
2001,6.82,Viktory,
2001,N/A,Turn-Tac-Toe,
2001,5.88,Monopoly: FA Premier League,
2001,6.57,Armageddon: Das strategische Fantasyspiel,
2001,5.00,Een 10 voor topo,
2001,4.38,I Spy Preschool Game,
2001,6.50,Crosstalk,
2001,6.60,Gold Town,
2001,5.97,Fairy Bucks,
2001,4.58,Fish Bait,
2001,7.50,Long Distance Double,
2001,4.33,Celtic Knot,
2001,4.00,Seven Pennies,
2001,6.00,Vamanos,
2001,4.00,Loser,
2001,5.33,Blox,
2001,N/A,Thinking in Circles,
2001,N/A,Pitter Pattern,
2001,5.50,Accelerator,
2001,5.04,Zombie Rancher,
2001,N/A,Quadruple Agent,
2001,5.50,Perfect Union,
2001,6.06,World Flag Game About the United Nations,
2001,5.00,Topolino,
2001,5.12,Six Generations,
2001,4.35,VEX,
2001,7.25,When the Grass Was Real,
2001,4.80,Dallas in a Box,
2001,3.20,Unbelievable!,
2001,5.25,My First Dinosaur Dash,
2001,7.25,Smoking Cobras: The Brazilian Expeditionary Force in US Army,
2001,7.10,Prospektor,
2001,6.00,Nuklear,
2001,6.04,Mecca to Medina,
2001,7.72,Dungeon Twister: Fire and Water,
2001,3.00,The Honey West Game,
2001,N/A,Snuffy Smith's Hootin Holler Bug Derby,
2001,N/A,Davy Crockett Rescue Race,
2001,N/A,Spe-Dem Auto Race Game,
2001,5.39,Word Battles,
2001,3.20,Crazy Casino,
2001,4.60,Playoff Baseball,
2001,2.71,Playoff Football,
2001,2.00,Huff 'n Puff,
2001,7.43,Dimension,
2001,7.73,Mein Panzer,
2001,5.11,ChessQuito,
2001,6.80,Diceman,
2001,4.11,Chessword,
2001,6.46,Triad,
2001,3.33,Phwar,
2001,5.64,Meatbot Massacre,
2001,6.67,New France 1760,
2001,5.00,Swoop,
2001,4.00,Popes & Princes,
2001,5.50,Nederland Trivia Game,
2001,3.90,Norge Quiz,
2003,5.22,Sverige Frågespel,
2003,N/A,France Quiz,
2003,5.00,Predators & Prey,
2003,5.23,Chicago in a Box,
2003,6.50,"Grunt, Growl, and Tear",
2003,7.50,Slipmax,
2003,6.50,1000 Blank White Questions,
2003,3.83,Quizmo? Addition and Subtraction,
2003,3.50,Minden Association Football,
2003,9.00,Napoleon's Eagles,
2003,7.00,Rugby Carte,
2003,6.00,Silent Dark,
2003,7.40,"Yankee Thunder, Rebel Lightning",
2003,4.50,Roddles,
2003,8.00,Waterloo 1815,
2003,6.70,1914,
2003,N/A,Goethe,
2003,7.18,World of Motor Racing,
2003,6.22,SSN: Modern Tactical Submarine Warfare,
2003,4.88,Masada,
2003,5.33,Berchtesgaden: The Alpine Redoubt,
2003,5.60,Spellbound,
2003,5.33,Gumle Geden,
2003,6.00,Gå da helt Bananas,
2003,4.50,Cube Digger,
2003,7.50,Treefort Nations,
2003,5.00,Scoop!,
2003,5.00,Jovian Syzygy,
2003,4.83,Economy Class,
2003,7.50,Island,
2003,4.60,Hollywood Players,
2003,4.61,Trading Routes,
2003,5.12,Obnoxio,
2003,5.00,36d6,
2003,6.24,Go Mofasta,
2003,8.00,Pod Racer Miniatures Game,
2003,6.88,Beat to Quarters,
2003,4.80,Hidden Identity,
2003,5.37,Imatchination,
2003,5.50,Tornado,
2003,7.42,Shock Force: Battles in the Remnants of America,
2003,N/A,Law & Order,
2003,5.25,Origins,
2003,6.00,Albany in a Box,
2003,2.50,Baltimore in a Box,
2003,6.57,The Family Ties Game,
2003,7.60,Shock Force (Second Edition),
2003,4.41,Dame 2000,
2003,3.70,Contra,
2003,4.25,Trench Wars,
2003,6.44,Budget Battlefield,
2003,4.50,Tumblewords,
2003,N/A,Xenocide,
2003,N/A,Filmigame,
2003,6.80,Plymouth Drag Race Game,
2003,4.25,Airborne!,
2003,4.00,Marine!,
2003,6.00,Covered With Glory,
2003,5.92,Wicked Whist,
2003,4.62,London's Burning,
2003,5.99,The Sailor's Game,
2003,3.50,Birmingham in a Box,
2003,4.00,Dark Riders,
2003,2.60,Social Security,
2003,6.57,Gundam War,
2003,N/A,Flying Fortress,
2003,4.33,OK Corral,
2003,6.17,Nebula 19,
2003,N/A,Arena: Gladiatorial combat in ancient Rome,
2003,6.75,"Kiev: The Battle of Encirclement, 1941",
2003,6.19,"Korsun: The German Pocket on the Dniepr, 1944",
2003,8.50,Fantastic Encounters,
2003,6.82,Chess In The Third Dimension,
2003,N/A,Zig Zag,
2003,6.20,Choo-choo,
2003,4.83,Take Ten,
2003,5.00,Tabletop Quarterback,
2003,6.00,The Game of Space,
2003,5.78,Mr. Gameshow,
2003,10.00,Schnappi Das Kleine Krokodil Schnipp-Schnapp,
2003,6.00,Abet,
2003,5.12,Astroplane,
2003,3.33,Famous People,
2003,5.80,I Spy In Common,
2003,5.34,Lexogon,
2003,1.50,Spot-A-Shot,
2003,6.75,Stack Gammon,
2003,5.00,Tac of War,
2003,4.00,Trailblazer,
2003,5.00,Wacky Water,
2003,6.00,Pic Charades,
2003,4.95,Cops 'n' Robbers,
2003,6.69,Dungeon Bash,
2003,3.96,Blockster,
2003,7.84,Battlestations: Galactic Civil War,
2003,7.66,Battlestations: Pax Galacticum,
2003,5.28,Mister Zero,
2003,4.75,Krimi Party: Nachtflug in den Tod,
2003,5.20,Grand Speculation,
2003,7.18,"Traveller: The Classic Games, Games 1-6+",
1978,6.90,Death Test,
1978,5.00,Täter unter uns: Die Früchte des Herrn Zorn,
1978,6.50,Schwarzfahrer,
1978,N/A,Playas & Haters,
1978,5.25,Mythmatical Battles,
1978,3.58,Fun Numbers,
1978,6.67,Raffut à Faeris,
1978,5.40,Allegro,
1978,4.27,Quarterback,
1978,3.00,Pig of a Game,
1978,2.33,Rainy Day Cricket,
1978,4.33,Words,
1978,4.60,Cogno: The Alien Adventure Game,
1978,5.60,Cogno: Deep Worlds,
1978,N/A,Mini-Games: Football,
1978,5.75,Destination Portsmouth,
1978,6.91,Flames of War: For King & Country – Intelligence Handbook on British and Empire Infantry Forces,
1978,6.64,Inuyasha: Das Action Würfelspiel,
1978,7.25,Eaux Vives,
1978,5.22,Schau Genau,
1978,4.00,Super Mario Bros. Card Game,
1978,3.86,Blast! Card Game,
1978,5.12,Odds On,
1978,6.00,The Wonderful Wizard of Oz,
1978,6.38,Fortac,
1978,5.67,Numica,
1978,3.35,Space Dice,
1978,4.30,Bowl-A-Strike,
1978,4.00,Rettet die Wale!,
1978,4.79,Quatro gammon,
1978,3.00,Egypt to Canaan No.3 The Ten Commandments,
1978,5.33,California Dreams,
1978,4.70,Pegleg,
1978,2.00,I Want Candy!,
1978,3.25,Navigator,
1978,6.64,Pujari,
1978,5.22,Spiel mit Kunst,
1978,N/A,Liaisons,
1978,N/A,Dancing Mice,
1978,3.00,Brooklyn in a Box,
1978,4.10,Washington in-a-box,
1978,5.83,Flitzpuck,
1978,7.39,Galaxis,
1978,6.15,Wendo,
1978,6.68,Cash & Carry,
1978,5.55,Cut,
1978,2.50,Hof,
1978,8.00,Joker,
1978,5.15,Daring Passages,
1978,6.06,Quibbix,
1978,3.00,Charlotte in a Box,
1978,4.22,Cleveland in a Box,
1978,4.80,Teddy Tim,
1978,7.70,"Sky, Sea and Jungle",
1978,2.00,Dino Dig,
1978,6.00,Spellcycles,
1978,3.96,Looney  Tunes  4-Toon Race,
1978,5.37,"Big Eyes, Small Mouth Anime Card Game",
1978,7.50,Seapower II,
1978,5.62,Vertigo,
1978,4.20,Polit Poker,
1978,5.75,Knights of Old,
1978,4.50,Woody Woodpecker's Baja Rally,
1978,4.00,Strawberry Shortcake Card Game Kitchen Capers,
1978,3.00,Strawberry Shortcake Card Game Pick-A-Basket,
1978,3.00,"Strawberry Shortcake Card Game Double ""Berry"" Talk",
1978,5.50,Vokabo,
1978,5.25,Fang mich! ... wenn du kannst,
1978,4.62,Skript,
1978,N/A,The Piggeries,
1978,6.38,Big Game Hunters of the Universe,
1978,6.50,Fearless,
1978,N/A,Open Card Game,
1978,N/A,Open Dominoes Game,
1978,3.50,Abi: A Game of Word Recall,
1978,5.20,Alpha Nature,
1978,5.07,Regatta: The Game of Champions,
1978,5.00,Detroit in a Box,
1978,5.25,Schnapp die Wurst,
1978,3.75,Cricket Wizard,
1978,8.00,The 1 Game,
1978,N/A,The Wizard of Oz,
1978,6.00,Country Music Triviologies,
1978,6.50,Bench Coach Baseball,
1978,5.40,Streetsafe,
1978,4.72,Send!,
1978,3.00,Take Your Pick!,
1978,4.50,Petticoat Lane,
1978,4.71,How to be a Complete Idiot,
1978,4.50,Supersell,
1978,1.50,Dudley Dodo's Environment Game,
1978,5.00,Send aben videre! Junior,
1978,5.75,Castles,
1978,7.90,Flip Flop Go,
1978,5.62,Macadam,
1978,4.75,Jots and Tittles,
1978,N/A,Boom 'n Bust,
1978,3.00,Cross Purposes,
1978,5.00,College Football,
1978,3.00,Los Angeles in a Box,
2001,3.38,Rise of the Red Army,
2001,5.00,Ocean Racing,
2001,3.32,Huis Clos,
2001,7.00,Par: 5,
2001,7.62,Patterns II,
2001,3.00,Parkology,
2001,5.50,The Peoria Game,
2001,6.44,New Orleans in a Box,
2001,4.50,Walt Disney's Sleeping Beauty Game,
2001,4.00,Regn med Fætter Bjørn,
2001,5.00,Kvikke Krokodiller,
2001,5.25,Sodavandsfabrikken,
2001,N/A,Round Bout,
2001,4.79,Serauqs,
2001,6.00,Sudden Score,
2001,N/A,Ready or Not,
2001,N/A,Reddy Clown 3-Ring Circus Game,
2001,7.77,Dough Nuts!,
2001,3.00,Oklahoma City in a Box,
2001,5.42,Panda-monium,
2001,N/A,Treckers,
2001,6.00,Starfleet Command,
2001,N/A,Cross-Cubes,
2001,N/A,Crossword Bingo,
2001,5.62,Quibble,
2001,2.50,Galleon Quest,
2001,6.05,Nebula,
2001,2.00,Syntactics,
2001,6.50,Craze,
2001,6.24,Mr. Lincoln's War: Army of the Tennessee,
2001,4.00,Pepe e sale,
2001,5.94,Firefight: Urban conflict in the Ion Age,
2001,6.17,Valley of Hell,
2001,5.83,Beans,
2001,3.00,Petri,
2001,7.50,The Kites and Darts Game,
2001,7.71,King of the Sea,
2001,6.00,Alesia,
2001,6.48,"Fuzzi, Heinz und Schlendrian",
2001,6.02,Wir füttern die kleinen Nilpferde,
2001,5.25,Feuerwehr,
2001,5.12,Philadelphia in a Box,
2001,5.04,White Knights,
2001,N/A,Chain Reaction,
2001,6.10,Marlborough at Blenheim,
2001,6.86,Dungeons & Dragons: The Goblin's Lair,
2001,6.81,Dungeons & Dragons: The Dragon's Den,
2001,7.38,Dungeons & Dragons: The Haunted Tower,
2001,7.60,Weniger ist Mehr,
2001,5.00,Kartenspiele und Würfelspass,
2001,4.30,Hello Kitty Best Friends Game,
2001,2.67,Deluxe Memory,
2001,4.00,How to Host a Teen Mystery: Barbecue with the Vampire,
2001,N/A,IACTA,
2001,6.00,"Cats, Dogs & Hogs",
2001,N/A,Colorforms Dress Up Game,
2001,3.50,Alfons kurragömma-jakt,
2001,3.50,Små grodorna,
2001,4.59,The Way Things Work,
2001,7.85,Omweso,
2001,1.50,Robin Hood and the Friends of Sherwood Forest,
2001,N/A,Ponies: The New Forest Pony Chase Game,
2001,3.00,Wightopoly,
2001,3.00,Billy Hamilton's Football Academy,
2001,N/A,Twiggy,
2001,4.98,Alpha Animals,
2001,4.50,Casino Slots,
2001,6.67,7-Spot Yott,
2001,5.00,Top Dog,
2001,6.00,Auction Tripoley,
2001,N/A,Poker Royal,
2001,N/A,Bread,
2001,4.00,Doubletake,
2001,8.00,Duplic,
2001,6.79,Fortran,
2001,4.93,Over-n-Out,
2001,7.50,Q-Sets,
2001,7.50,Just Another Bug Hunt,
2001,8.05,Empires of Arcana,
2001,8.00,Mystic Adventures,
2001,4.69,Emperors of Europe,
2001,5.30,Total War,
2001,2.00,Kung Fu Challenge,
